Report Name: Log Report
Location IP,Collection Time,Location,Status,HTTP Status Code,DNS Response Time (ms),Connection Time (ms),SSL Handshake Time (ms),First Byte Time (ms),Download Time (ms),Response Time (ms),Content Length (B),Resolved IP,Reason
45.10.22.81,September 24 2024 12:41:13 PM EDT,Las Vegas - US,Up,200,15,8,20,111,8,163,152458,104.18.9.189,-
66.165.233.146,September 24 2024 12:35:45 PM EDT,New York - US,Up,200,52,2,11,81,5,151,152458,104.18.9.189,-
209.151.153.107,September 24 2024 12:30:20 PM EDT,New York - US,Up,200,18,2,12,67,5,104,152458,104.18.8.189,-
198.211.100.169,September 24 2024 12:24:48 PM EDT,New York - US,Up,200,15,2,11,85,4,117,152458,104.18.9.189,-
169.197.141.229,September 24 2024 12:19:22 PM EDT,New York - US,Up,200,31,1,22,119,9,182,152458,104.18.8.189,-
66.165.253.194,September 24 2024 12:13:57 PM EDT,New York - US,Up,200,27,2,9,65,4,107,152458,104.18.9.189,-
66.165.233.146,September 24 2024 12:08:29 PM EDT,New York - US,Up,200,88,2,11,87,5,193,152458,104.18.9.189,-
207.244.104.49,September 24 2024 12:08:29 PM EDT,Virginia - US,Up,200,6,2,12,76,9,105,152458,104.18.9.189,-
159.203.37.151,September 24 2024 12:08:29 PM EDT,Toronto - CA,Up,200,94,1,16,40,5,157,152458,104.18.9.189,-
45.10.22.81,September 24 2024 12:08:29 PM EDT,Las Vegas - US,Up,200,25,9,22,84,8,148,152458,104.18.9.189,-
169.197.141.229,September 24 2024 12:03:01 PM EDT,New York - US,Up,200,27,1,12,82,5,127,152458,104.18.9.189,-
198.211.100.169,September 24 2024 11:57:28 AM EDT,New York - US,Up,200,14,2,11,47,5,79,152458,104.18.8.189,-
104.236.114.81,September 24 2024 11:52:00 AM EDT,New York - US,Up,200,57,19,23,89,21,210,152458,104.18.8.189,-
104.236.114.81,September 24 2024 11:46:34 AM EDT,New York - US,Up,200,14,5,31,56,4,110,152458,104.18.9.189,-
209.151.153.107,September 24 2024 11:41:09 AM EDT,New York - US,Up,200,13,4,11,46,2,76,152458,104.18.8.189,-
66.165.233.146,September 24 2024 11:35:36 AM EDT,New York - US,Up,200,52,2,11,59,6,130,152458,104.18.8.189,-
75.101.151.107,September 24 2024 11:35:36 AM EDT,Virginia - US,Up,200,40,2,13,104,6,165,152458,104.18.8.189,-
162.223.228.142,September 24 2024 11:35:36 AM EDT,Toronto - CA,Up,200,16,12,22,75,12,137,152458,104.18.8.189,-
45.10.22.81,September 24 2024 11:35:36 AM EDT,Las Vegas - US,Up,200,16,10,22,69,8,125,152458,104.18.9.189,-
66.165.251.146,September 24 2024 11:30:07 AM EDT,New York - US,Up,200,60,2,11,49,5,127,152458,104.18.9.189,-
198.211.100.169,September 24 2024 11:24:33 AM EDT,New York - US,Up,200,15,3,11,48,4,81,152458,104.18.8.189,-
45.58.47.160,September 24 2024 11:19:07 AM EDT,New York - US,Up,200,89,3,16,58,6,172,152458,104.18.8.189,-
172.96.165.98,September 24 2024 11:13:42 AM EDT,New York - US,Up,200,26,1,9,76,5,117,152458,104.18.9.189,-
104.236.16.22,September 24 2024 11:08:17 AM EDT,New York - US,Up,200,23,1,19,68,1,113,152458,104.18.8.189,-
172.96.165.98,September 24 2024 11:02:51 AM EDT,New York - US,Up,200,16,3,10,49,4,82,152458,104.18.9.189,-
207.244.97.125,September 24 2024 11:02:51 AM EDT,Virginia - US,Up,200,7,1,13,59,6,87,152458,104.18.8.189,-
162.223.228.142,September 24 2024 11:02:51 AM EDT,Toronto - CA,Up,200,15,12,21,78,12,138,152458,104.18.9.189,-
64.235.50.24,September 24 2024 11:02:51 AM EDT,Las Vegas - US,Up,200,25,7,21,73,7,134,152458,104.18.9.189,-
169.197.141.229,September 24 2024 10:57:21 AM EDT,New York - US,Up,200,28,2,9,53,5,97,152458,104.18.9.189,-
66.165.233.146,September 24 2024 10:51:52 AM EDT,New York - US,Up,200,54,2,10,45,5,116,152458,104.18.9.189,-
66.165.233.146,September 24 2024 10:46:22 AM EDT,New York - US,Up,200,52,2,11,46,5,116,152458,104.18.9.189,-
66.165.251.146,September 24 2024 10:40:56 AM EDT,New York - US,Up,200,55,2,10,44,10,121,152458,104.18.8.189,-
66.165.251.146,September 24 2024 10:35:26 AM EDT,New York - US,Up,200,53,2,27,45,4,131,152458,104.18.9.189,-
169.197.141.229,September 24 2024 10:29:59 AM EDT,New York - US,Up,200,29,1,11,46,5,92,152458,104.18.9.189,-
207.244.104.49,September 24 2024 10:29:59 AM EDT,Virginia - US,Up,200,7,1,18,68,5,99,152458,104.18.9.189,-
162.223.228.142,September 24 2024 10:29:59 AM EDT,Toronto - CA,Up,200,26,11,20,99,11,168,152458,104.18.8.189,-
64.235.50.24,September 24 2024 10:29:59 AM EDT,Las Vegas - US,Up,200,20,7,17,63,7,115,152458,104.18.9.189,-
172.96.165.98,September 24 2024 10:24:34 AM EDT,New York - US,Up,200,148,2,13,50,4,217,152458,104.18.8.189,-
66.165.253.194,September 24 2024 10:19:08 AM EDT,New York - US,Up,200,48,2,20,53,6,130,152458,104.18.8.189,-
66.165.233.146,September 24 2024 10:13:43 AM EDT,New York - US,Up,200,51,2,11,40,4,108,152458,104.18.8.189,-
209.151.153.107,September 24 2024 10:08:18 AM EDT,New York - US,Up,200,12,9,12,47,4,84,152458,104.18.9.189,-
66.165.233.146,September 24 2024 10:02:49 AM EDT,New York - US,Up,200,55,2,11,67,5,141,152458,104.18.8.189,-
209.151.153.107,September 24 2024 9:57:18 AM EDT,New York - US,Up,200,9,2,11,50,5,77,152458,104.18.8.189,-
108.62.123.84,September 24 2024 9:57:18 AM EDT,Virginia - US,Up,200,10,2,18,64,5,99,152458,104.18.9.189,-
159.203.37.151,September 24 2024 9:57:18 AM EDT,Toronto - CA,Up,200,87,3,12,46,4,152,152458,104.18.9.189,-
64.235.50.24,September 24 2024 9:57:18 AM EDT,Las Vegas - US,Up,200,20,7,18,57,7,110,152458,104.18.8.189,-
104.236.16.22,September 24 2024 9:51:53 AM EDT,New York - US,Up,200,24,3,14,105,5,151,152458,104.18.9.189,-
104.236.16.22,September 24 2024 9:46:29 AM EDT,New York - US,Up,200,19,2,11,45,4,81,152458,104.18.9.189,-
172.96.165.98,September 24 2024 9:41:03 AM EDT,New York - US,Up,200,32,2,10,144,5,193,152458,104.18.9.189,-
66.165.233.146,September 24 2024 9:35:35 AM EDT,New York - US,Up,200,56,7,14,62,6,145,152458,104.18.8.189,-
104.236.114.81,September 24 2024 9:30:12 AM EDT,New York - US,Up,200,14,2,19,51,12,98,152458,104.18.8.189,-
45.58.47.160,September 24 2024 9:24:46 AM EDT,New York - US,Up,200,94,6,38,55,5,199,152458,104.18.8.189,-
174.129.225.90,September 24 2024 9:24:46 AM EDT,Virginia - US,Up,200,39,2,13,82,6,142,152458,104.18.8.189,-
159.203.37.151,September 24 2024 9:24:46 AM EDT,Toronto - CA,Up,200,94,1,15,51,4,165,152458,104.18.9.189,-
64.235.50.24,September 24 2024 9:24:46 AM EDT,Las Vegas - US,Up,200,10,7,18,51,8,94,152458,104.18.9.189,-
198.211.100.169,September 24 2024 9:19:19 AM EDT,New York - US,Up,200,20,3,14,45,5,87,152458,104.18.8.189,-
104.236.114.81,September 24 2024 9:13:54 AM EDT,New York - US,Up,200,17,3,20,51,6,97,152458,104.18.9.189,-
169.197.141.229,September 24 2024 9:08:26 AM EDT,New York - US,Up,200,74,1,13,62,5,155,152458,104.18.9.189,-
172.96.165.98,September 24 2024 9:03:01 AM EDT,New York - US,Up,200,35,2,14,69,5,125,152458,104.18.9.189,-
172.96.165.98,September 24 2024 8:57:34 AM EDT,New York - US,Up,200,27,1,12,66,5,112,152458,104.18.9.189,-
104.236.114.81,September 24 2024 8:52:14 AM EDT,New York - US,Up,200,17,2,18,53,5,95,152458,104.18.8.189,-
207.244.97.125,September 24 2024 8:52:14 AM EDT,Virginia - US,Up,200,8,1,16,57,5,88,152458,104.18.9.189,-
134.195.196.243,September 24 2024 8:52:14 AM EDT,Toronto - CA,Up,200,13,1,13,36,4,67,152458,104.18.8.189,-
64.235.50.24,September 24 2024 8:52:14 AM EDT,Las Vegas - US,Up,200,19,8,20,67,8,122,152458,104.18.8.189,-
172.96.165.98,September 24 2024 8:46:50 AM EDT,New York - US,Up,200,36,1,10,46,4,98,152458,104.18.9.189,-
209.151.153.107,September 24 2024 8:41:27 AM EDT,New York - US,Up,200,5,1,9,55,4,75,152458,104.18.9.189,-
169.197.141.229,September 24 2024 8:36:06 AM EDT,New York - US,Up,200,23,1,11,74,5,114,152458,104.18.9.189,-
198.211.100.169,September 24 2024 8:30:44 AM EDT,New York - US,Up,200,14,4,13,66,5,102,152458,104.18.9.189,-
104.236.16.22,September 24 2024 8:25:23 AM EDT,New York - US,Up,200,16,1,12,41,5,75,152458,104.18.9.189,-
45.58.47.160,September 24 2024 8:20:05 AM EDT,New York - US,Up,200,95,6,39,67,14,221,152458,104.18.9.189,-
75.101.151.107,September 24 2024 8:20:05 AM EDT,Virginia - US,Up,200,12,1,10,68,3,94,152458,104.18.8.189,-
162.223.228.142,September 24 2024 8:20:05 AM EDT,Toronto - CA,Up,200,34,11,17,52,11,126,152458,104.18.9.189,-
45.10.22.81,September 24 2024 8:20:05 AM EDT,Las Vegas - US,Up,200,14,8,21,53,8,105,152458,104.18.8.189,-
198.211.100.169,September 24 2024 8:14:45 AM EDT,New York - US,Up,200,66,2,11,47,4,130,152458,104.18.8.189,-
172.96.165.98,September 24 2024 8:09:22 AM EDT,New York - US,Up,200,27,2,13,47,6,95,152458,104.18.8.189,-
198.211.100.169,September 24 2024 8:04:01 AM EDT,New York - US,Up,200,17,3,14,45,4,83,152458,104.18.9.189,-
45.58.47.160,September 24 2024 7:58:42 AM EDT,New York - US,Up,200,120,2,15,71,3,211,152458,104.18.8.189,-
104.236.16.22,September 24 2024 7:53:26 AM EDT,New York - US,Up,200,13,1,11,42,4,71,152458,104.18.8.189,-
172.96.165.98,September 24 2024 7:48:10 AM EDT,New York - US,Up,200,28,1,12,43,4,88,152458,104.18.8.189,-
108.62.123.84,September 24 2024 7:48:10 AM EDT,Virginia - US,Up,200,5,2,14,55,5,81,152458,104.18.8.189,-
159.203.37.151,September 24 2024 7:48:10 AM EDT,Toronto - CA,Up,200,100,2,12,41,4,159,152458,104.18.8.189,-
45.10.22.81,September 24 2024 7:48:10 AM EDT,Las Vegas - US,Up,200,12,9,16,51,9,97,152458,104.18.9.189,-
66.165.253.194,September 24 2024 7:42:57 AM EDT,New York - US,Up,200,27,3,21,44,4,99,152458,104.18.8.189,-
104.236.16.22,September 24 2024 7:37:37 AM EDT,New York - US,Up,200,13,1,11,47,5,78,152458,104.18.9.189,-
169.197.141.229,September 24 2024 7:32:17 AM EDT,New York - US,Up,200,26,2,12,41,5,86,152458,104.18.9.189,-
104.236.16.22,September 24 2024 7:26:56 AM EDT,New York - US,Up,200,16,5,13,45,6,85,152458,104.18.9.189,-
66.165.253.194,September 24 2024 7:21:40 AM EDT,New York - US,Up,200,42,2,10,40,4,98,152458,104.18.8.189,-
45.58.47.160,September 24 2024 7:16:25 AM EDT,New York - US,Up,200,44,3,18,43,3,111,152458,104.18.8.189,-
207.244.103.237,September 24 2024 7:16:25 AM EDT,Virginia - US,Up,200,5,2,14,52,5,78,152458,104.18.8.189,-
159.203.37.151,September 24 2024 7:16:25 AM EDT,Toronto - CA,Up,200,101,2,13,40,6,162,152458,104.18.8.189,-
45.10.22.81,September 24 2024 7:16:25 AM EDT,Las Vegas - US,Up,200,12,9,16,39,8,84,152458,104.18.9.189,-
66.165.233.146,September 24 2024 7:11:08 AM EDT,New York - US,Up,200,90,2,11,39,4,146,152458,104.18.9.189,-
66.165.251.146,September 24 2024 7:05:54 AM EDT,New York - US,Up,200,28,2,16,40,4,90,152458,104.18.8.189,-
66.165.233.146,September 24 2024 7:00:38 AM EDT,New York - US,Up,200,52,2,13,49,5,122,152458,104.18.9.189,-
66.165.253.194,September 24 2024 6:55:22 AM EDT,New York - US,Up,200,28,2,21,49,4,104,152458,104.18.9.189,-
66.165.233.146,September 24 2024 6:50:07 AM EDT,New York - US,Up,200,56,2,11,77,4,150,152458,104.18.9.189,-
209.151.153.107,September 24 2024 6:44:53 AM EDT,New York - US,Up,200,8,2,10,39,5,65,152458,104.18.8.189,-
207.244.103.237,September 24 2024 6:44:53 AM EDT,Virginia - US,Up,200,8,2,13,45,6,74,152458,104.18.8.189,-
134.195.196.243,September 24 2024 6:44:53 AM EDT,Toronto - CA,Up,200,34,2,24,37,7,104,152458,104.18.8.189,-
45.10.22.81,September 24 2024 6:44:53 AM EDT,Las Vegas - US,Up,200,11,8,20,44,9,92,152458,104.18.8.189,-
66.165.253.194,September 24 2024 6:39:36 AM EDT,New York - US,Up,200,99,2,12,42,4,159,152458,104.18.8.189,-
172.96.165.98,September 24 2024 6:34:21 AM EDT,New York - US,Up,200,21,2,12,45,4,84,152458,104.18.9.189,-
104.236.114.81,September 24 2024 6:29:07 AM EDT,New York - US,Up,200,17,6,17,39,8,87,152458,104.18.8.189,-
169.197.141.229,September 24 2024 6:23:50 AM EDT,New York - US,Up,200,23,1,11,41,5,82,152458,104.18.8.189,-
169.197.141.229,September 24 2024 6:18:36 AM EDT,New York - US,Up,200,27,1,8,47,4,87,152458,104.18.8.189,-
45.58.47.160,September 24 2024 6:13:15 AM EDT,New York - US,Up,200,93,6,18,38,5,160,152458,104.18.9.189,-
108.62.123.84,September 24 2024 6:13:15 AM EDT,Virginia - US,Up,200,9,2,11,29,3,54,152458,104.18.8.189,-
162.223.228.142,September 24 2024 6:13:15 AM EDT,Toronto - CA,Up,200,13,12,17,45,12,99,152458,104.18.9.189,-
45.10.22.81,September 24 2024 6:13:15 AM EDT,Las Vegas - US,Up,200,13,9,19,48,8,97,152458,104.18.9.189,-
66.165.251.146,September 24 2024 6:07:49 AM EDT,New York - US,Up,200,26,2,21,38,5,92,152458,104.18.9.189,-
104.236.114.81,September 24 2024 6:02:34 AM EDT,New York - US,Up,200,26,8,13,34,4,85,152458,104.18.9.189,-
172.96.165.98,September 24 2024 5:57:15 AM EDT,New York - US,Up,200,32,2,11,37,5,87,152458,104.18.9.189,-
66.165.251.146,September 24 2024 5:52:02 AM EDT,New York - US,Up,200,142,3,25,40,5,215,152458,104.18.9.189,-
104.236.114.81,September 24 2024 5:46:44 AM EDT,New York - US,Up,200,13,10,16,36,8,83,152458,104.18.8.189,-
198.211.100.169,September 24 2024 5:41:25 AM EDT,New York - US,Up,200,14,2,9,36,5,66,152458,104.18.9.189,-
108.62.123.84,September 24 2024 5:41:25 AM EDT,Virginia - US,Up,200,22,2,13,49,4,90,152458,104.18.9.189,-
162.223.228.142,September 24 2024 5:41:25 AM EDT,Toronto - CA,Up,200,76,11,17,59,11,174,152458,104.18.9.189,-
64.235.50.24,September 24 2024 5:41:25 AM EDT,Las Vegas - US,Up,200,0,7,13,53,7,80,152458,104.18.9.189,-
66.165.251.146,September 24 2024 5:36:02 AM EDT,New York - US,Up,200,29,2,21,41,4,97,152458,104.18.9.189,-
169.197.141.229,September 24 2024 5:30:44 AM EDT,New York - US,Up,200,21,1,9,38,4,74,152458,104.18.9.189,-
169.197.141.229,September 24 2024 5:25:23 AM EDT,New York - US,Up,200,23,1,11,41,4,80,152458,104.18.9.189,-
172.96.165.98,September 24 2024 5:20:04 AM EDT,New York - US,Up,200,24,1,12,39,4,80,152458,104.18.9.189,-
66.165.253.194,September 24 2024 5:14:49 AM EDT,New York - US,Up,200,57,2,20,42,4,125,152458,104.18.8.189,-
66.165.253.194,September 24 2024 5:09:29 AM EDT,New York - US,Up,200,55,1,7,38,4,106,152458,104.18.8.189,-
207.244.104.49,September 24 2024 5:09:29 AM EDT,Virginia - US,Up,200,5,2,13,44,5,69,152458,104.18.8.189,-
172.105.0.109,September 24 2024 5:09:29 AM EDT,Toronto - CA,Up,200,245,1,7,41,4,298,152458,104.18.8.189,-
64.235.50.24,September 24 2024 5:09:29 AM EDT,Las Vegas - US,Up,200,0,7,14,42,7,70,152458,104.18.9.189,-
209.151.153.107,September 24 2024 5:04:08 AM EDT,New York - US,Up,200,9,1,8,38,5,61,152458,104.18.8.189,-
104.236.16.22,September 24 2024 4:58:47 AM EDT,New York - US,Up,200,16,2,11,40,3,72,152458,104.18.8.189,-
198.211.100.169,September 24 2024 4:53:36 AM EDT,New York - US,Up,200,13,1,19,36,5,74,152458,104.18.9.189,-
169.197.141.229,September 24 2024 4:48:21 AM EDT,New York - US,Up,200,27,1,13,40,4,85,152458,104.18.8.189,-
198.211.100.169,September 24 2024 4:42:58 AM EDT,New York - US,Up,200,18,1,11,48,5,83,152458,104.18.9.189,-
66.165.251.146,September 24 2024 4:37:41 AM EDT,New York - US,Up,200,32,2,22,36,4,96,152458,104.18.8.189,-
207.244.104.49,September 24 2024 4:37:41 AM EDT,Virginia - US,Up,200,14,1,12,45,5,78,152458,104.18.9.189,-
165.22.238.144,September 24 2024 4:37:41 AM EDT,Toronto - CA,Up,200,15,2,10,33,4,64,152458,104.18.9.189,-
45.10.22.81,September 24 2024 4:37:41 AM EDT,Las Vegas - US,Up,200,29,8,14,40,9,101,152458,104.18.8.189,-
66.165.251.146,September 24 2024 4:32:21 AM EDT,New York - US,Up,200,79,2,23,39,5,148,152458,104.18.8.189,-
66.165.251.146,September 24 2024 4:27:03 AM EDT,New York - US,Up,200,31,2,32,41,2,108,152458,104.18.9.189,-
198.211.100.169,September 24 2024 4:21:48 AM EDT,New York - US,Up,200,33,5,13,45,7,103,152458,104.18.9.189,-
66.165.253.194,September 24 2024 4:16:34 AM EDT,New York - US,Up,200,30,3,13,38,5,89,152458,104.18.8.189,-
209.151.153.107,September 24 2024 4:11:22 AM EDT,New York - US,Up,200,18,2,9,51,5,85,152458,104.18.8.189,-
104.236.16.22,September 24 2024 4:06:05 AM EDT,New York - US,Up,200,17,5,10,35,4,71,152458,104.18.9.189,-
207.244.103.237,September 24 2024 4:06:05 AM EDT,Virginia - US,Up,200,4,1,15,46,6,72,152458,104.18.9.189,-
172.105.0.109,September 24 2024 4:06:05 AM EDT,Toronto - CA,Up,200,246,1,8,70,4,329,152458,104.18.9.189,-
45.10.22.81,September 24 2024 4:06:05 AM EDT,Las Vegas - US,Up,200,14,9,29,49,8,110,152458,104.18.9.189,-
66.165.253.194,September 24 2024 4:00:45 AM EDT,New York - US,Up,200,43,3,21,39,4,110,152458,104.18.9.189,-
104.236.114.81,September 24 2024 3:55:24 AM EDT,New York - US,Up,200,79,1,11,37,5,134,152458,104.18.9.189,-
198.211.100.169,September 24 2024 3:50:07 AM EDT,New York - US,Up,200,14,2,10,40,3,69,152458,104.18.9.189,-
66.165.233.146,September 24 2024 3:44:51 AM EDT,New York - US,Up,200,56,2,9,34,4,105,152458,104.18.8.189,-
169.197.141.229,September 24 2024 3:39:36 AM EDT,New York - US,Up,200,28,1,11,35,4,79,152458,104.18.8.189,-
66.165.233.146,September 24 2024 3:34:19 AM EDT,New York - US,Up,200,55,2,12,46,5,120,152458,104.18.8.189,-
75.101.151.107,September 24 2024 3:34:19 AM EDT,Virginia - US,Up,200,98,3,10,47,5,163,152458,104.18.8.189,-
159.203.37.151,September 24 2024 3:34:19 AM EDT,Toronto - CA,Up,200,102,1,11,76,5,195,152458,104.18.9.189,-
64.235.50.24,September 24 2024 3:34:19 AM EDT,Las Vegas - US,Up,200,11,8,16,56,7,98,152458,104.18.9.189,-
209.151.153.107,September 24 2024 3:29:02 AM EDT,New York - US,Up,200,9,1,11,37,5,63,152458,104.18.9.189,-
66.165.233.146,September 24 2024 3:23:43 AM EDT,New York - US,Up,200,56,1,9,36,4,106,152458,104.18.8.189,-
45.58.47.160,September 24 2024 3:18:27 AM EDT,New York - US,Up,200,114,4,20,45,2,185,152458,104.18.9.189,-
104.236.114.81,September 24 2024 3:13:10 AM EDT,New York - US,Up,200,23,24,22,43,6,119,152458,104.18.9.189,-
66.165.233.146,September 24 2024 3:07:55 AM EDT,New York - US,Up,200,54,2,9,41,5,111,152458,104.18.8.189,-
172.96.165.98,September 24 2024 3:02:36 AM EDT,New York - US,Up,200,29,2,13,37,6,87,152458,104.18.9.189,-
23.105.39.121,September 24 2024 3:02:36 AM EDT,Virginia - US,Up,200,12,1,11,46,5,76,152458,104.18.9.189,-
159.203.37.151,September 24 2024 3:02:36 AM EDT,Toronto - CA,Up,200,88,1,14,37,4,144,152458,104.18.9.189,-
64.235.50.24,September 24 2024 3:02:36 AM EDT,Las Vegas - US,Up,200,19,8,16,52,8,103,152458,104.18.8.189,-
66.165.251.146,September 24 2024 2:57:19 AM EDT,New York - US,Up,200,28,2,11,32,5,78,152458,104.18.9.189,-
172.96.165.98,September 24 2024 2:52:05 AM EDT,New York - US,Up,200,26,4,12,36,4,83,152458,104.18.9.189,-
104.236.16.22,September 24 2024 2:46:48 AM EDT,New York - US,Up,200,90,1,18,40,5,154,152458,104.18.8.189,-
104.236.114.81,September 24 2024 2:41:31 AM EDT,New York - US,Up,200,16,1,14,37,4,73,152458,104.18.9.189,-
172.96.165.98,September 24 2024 2:36:17 AM EDT,New York - US,Up,200,27,1,12,44,4,88,152458,104.18.9.189,-
198.211.100.169,September 24 2024 2:31:02 AM EDT,New York - US,Up,200,19,1,17,35,18,91,152458,104.18.8.189,-
75.101.151.107,September 24 2024 2:31:02 AM EDT,Virginia - US,Up,200,11,2,10,52,6,81,152458,104.18.9.189,-
134.195.196.243,September 24 2024 2:31:02 AM EDT,Toronto - CA,Up,200,15,0,10,35,5,66,152458,104.18.9.189,-
64.235.50.24,September 24 2024 2:31:02 AM EDT,Las Vegas - US,Up,200,20,8,17,56,8,109,152458,104.18.8.189,-
45.58.47.160,September 24 2024 2:25:49 AM EDT,New York - US,Up,200,101,3,14,61,3,182,152458,104.18.8.189,-
169.197.141.229,September 24 2024 2:20:31 AM EDT,New York - US,Up,200,25,1,13,43,5,87,152458,104.18.9.189,-
104.236.16.22,September 24 2024 2:15:18 AM EDT,New York - US,Up,200,16,1,10,38,5,70,152458,104.18.9.189,-
66.165.233.146,September 24 2024 2:10:02 AM EDT,New York - US,Up,200,56,2,10,38,5,111,152458,104.18.9.189,-
169.197.141.229,September 24 2024 2:04:45 AM EDT,New York - US,Up,200,23,1,9,47,4,84,152458,104.18.8.189,-
66.165.251.146,September 24 2024 1:59:24 AM EDT,New York - US,Up,200,25,1,9,38,4,77,152458,104.18.8.189,-
75.101.151.107,September 24 2024 1:59:24 AM EDT,Virginia - US,Up,200,14,2,12,33,3,65,152458,104.18.9.189,-
172.105.0.109,September 24 2024 1:59:24 AM EDT,Toronto - CA,Up,200,279,1,8,36,6,330,152458,104.18.8.189,-
45.10.22.81,September 24 2024 1:59:24 AM EDT,Las Vegas - US,Up,200,27,8,21,74,8,138,152458,104.18.8.189,-
198.211.100.169,September 24 2024 1:54:11 AM EDT,New York - US,Up,200,19,1,11,40,5,77,152458,104.18.9.189,-
45.58.47.160,September 24 2024 1:48:56 AM EDT,New York - US,Up,200,47,5,21,67,3,144,152458,104.18.9.189,-
45.58.47.160,September 24 2024 1:43:38 AM EDT,New York - US,Up,200,99,3,15,126,2,245,152458,104.18.9.189,-
104.236.16.22,September 24 2024 1:38:24 AM EDT,New York - US,Up,200,12,2,10,41,5,70,152458,104.18.8.189,-
104.236.114.81,September 24 2024 1:33:11 AM EDT,New York - US,Up,200,16,5,12,47,1,81,152458,104.18.9.189,-
45.58.47.160,September 24 2024 1:27:58 AM EDT,New York - US,Up,200,91,5,21,42,3,162,152458,104.18.9.189,-
207.244.104.233,September 24 2024 1:27:58 AM EDT,Virginia - US,Up,200,4,2,16,39,5,66,152458,104.18.9.189,-
134.195.196.243,September 24 2024 1:27:58 AM EDT,Toronto - CA,Up,200,33,1,18,37,4,93,152458,104.18.8.189,-
45.10.22.81,September 24 2024 1:27:58 AM EDT,Las Vegas - US,Up,200,13,8,43,67,8,140,152458,104.18.8.189,-
198.211.100.169,September 24 2024 1:22:44 AM EDT,New York - US,Up,200,26,1,16,48,4,95,152458,104.18.8.189,-
198.211.100.169,September 24 2024 1:17:27 AM EDT,New York - US,Up,200,12,3,13,52,4,84,152458,104.18.8.189,-
104.236.114.81,September 24 2024 1:12:16 AM EDT,New York - US,Up,200,14,4,15,35,4,72,152458,104.18.8.189,-
66.165.233.146,September 24 2024 1:07:03 AM EDT,New York - US,Up,200,57,2,10,43,5,117,152458,104.18.8.189,-
104.236.114.81,September 24 2024 1:01:48 AM EDT,New York - US,Up,200,31,2,18,41,5,97,152458,104.18.8.189,-
45.58.47.160,September 24 2024 12:56:32 AM EDT,New York - US,Up,200,200,4,18,44,3,269,152458,104.18.9.189,-
131.153.220.98,September 24 2024 12:56:32 AM EDT,Virginia - US,Up,200,7,1,16,45,7,76,152458,104.18.9.189,-
172.105.0.109,September 24 2024 12:56:32 AM EDT,Toronto - CA,Up,200,274,2,9,43,4,332,152458,104.18.8.189,-
45.10.22.81,September 24 2024 12:56:32 AM EDT,Las Vegas - US,Up,200,23,8,20,58,8,118,152458,104.18.9.189,-
104.236.114.81,September 24 2024 12:51:21 AM EDT,New York - US,Up,200,31,2,10,41,4,88,152458,104.18.8.189,-
66.165.253.194,September 24 2024 12:46:08 AM EDT,New York - US,Up,200,32,2,21,45,5,105,152458,104.18.9.189,-
198.211.100.169,September 24 2024 12:40:55 AM EDT,New York - US,Up,200,12,1,11,47,5,76,152458,104.18.9.189,-
104.236.114.81,September 24 2024 12:35:44 AM EDT,New York - US,Up,200,12,1,13,42,4,72,152458,104.18.8.189,-
45.58.47.160,September 24 2024 12:30:32 AM EDT,New York - US,Up,200,94,5,14,50,4,167,152458,104.18.9.189,-
198.211.100.169,September 24 2024 12:25:17 AM EDT,New York - US,Up,200,130,2,11,36,4,183,152458,104.18.8.189,-
207.244.104.233,September 24 2024 12:25:17 AM EDT,Virginia - US,Up,200,6,2,13,43,3,67,152458,104.18.9.189,-
162.223.228.142,September 24 2024 12:25:17 AM EDT,Toronto - CA,Up,200,17,11,17,65,11,121,152458,104.18.8.189,-
64.235.50.24,September 24 2024 12:25:17 AM EDT,Las Vegas - US,Up,200,11,7,16,66,7,108,152458,104.18.9.189,-
209.151.153.107,September 24 2024 12:20:06 AM EDT,New York - US,Up,200,9,1,8,43,4,66,152458,104.18.8.189,-
209.151.153.107,September 24 2024 12:14:55 AM EDT,New York - US,Up,200,8,1,13,42,5,69,152458,104.18.9.189,-
104.236.16.22,September 24 2024 12:09:39 AM EDT,New York - US,Up,200,201,912,24,66,44,1247,152458,104.18.8.189,-
172.96.165.98,September 24 2024 12:04:23 AM EDT,New York - US,Up,200,28,1,12,39,3,83,152458,104.18.9.189,-
45.58.47.160,September 23 2024 11:59:12 PM EDT,New York - US,Up,200,141,3,18,77,3,242,152458,104.18.8.189,-
66.165.253.194,September 23 2024 11:54:01 PM EDT,New York - US,Up,200,34,2,11,51,6,104,152458,104.18.9.189,-
207.244.104.233,September 23 2024 11:54:01 PM EDT,Virginia - US,Up,200,19,2,14,92,5,132,152458,104.18.9.189,-
165.22.238.144,September 23 2024 11:54:01 PM EDT,Toronto - CA,Up,200,7,2,13,41,5,68,152458,104.18.9.189,-
45.10.22.81,September 23 2024 11:54:01 PM EDT,Las Vegas - US,Up,200,14,9,21,79,8,131,152458,104.18.8.189,-
172.96.165.98,September 23 2024 11:48:51 PM EDT,New York - US,Up,200,27,4,13,43,4,91,152458,104.18.9.189,-
169.197.141.229,September 23 2024 11:43:40 PM EDT,New York - US,Up,200,27,0,13,39,4,84,152458,104.18.8.189,-
172.96.165.98,September 23 2024 11:38:31 PM EDT,New York - US,Up,200,27,2,10,49,4,92,152458,104.18.8.189,-
