Report Name: Log Report
Location IP,Collection Time,Location,Status,HTTP Status Code,DNS Response Time (ms),Connection Time (ms),SSL Handshake Time (ms),First Byte Time (ms),Download Time (ms),Response Time (ms),Content Length (B),Resolved IP,Reason
159.203.37.151,September 16 2024 5:23:00 AM EDT,Toronto - CA,Up,200,87,2,14,51,12,166,629995,104.18.16.112,-
64.235.50.24,September 16 2024 5:23:00 AM EDT,Las Vegas - US,Up,200,22,8,18,125,14,187,629995,104.18.17.112,-
198.211.100.169,September 16 2024 5:17:47 AM EDT,New York - US,Up,200,13,2,13,1694,12,1735,629995,104.18.17.112,-
66.165.253.194,September 16 2024 5:12:34 AM EDT,New York - US,Up,200,67,2,20,31,13,134,630001,104.18.17.112,-
66.165.251.146,September 16 2024 5:07:23 AM EDT,New York - US,Up,200,28,2,11,35,12,88,630001,104.18.17.112,-
169.197.141.229,September 16 2024 5:02:11 AM EDT,New York - US,Up,200,24,1,10,41,12,88,630001,104.18.16.112,-
66.165.253.194,September 16 2024 4:56:57 AM EDT,New York - US,Up,200,53,2,10,44,18,127,630001,104.18.17.112,-
172.96.165.98,September 16 2024 4:51:42 AM EDT,New York - US,Up,200,24,1,14,31,13,83,630001,104.18.17.112,-
23.105.39.121,September 16 2024 4:51:42 AM EDT,Virginia - US,Up,200,7,2,12,35,17,73,630001,104.18.17.112,-
172.105.0.109,September 16 2024 4:51:42 AM EDT,Toronto - CA,Up,200,111,2,8,36,12,169,630001,104.18.16.112,-
45.10.22.81,September 16 2024 4:51:42 AM EDT,Las Vegas - US,Up,200,14,8,18,101,14,156,630001,104.18.16.112,-
45.58.47.160,September 16 2024 4:46:28 AM EDT,New York - US,Up,200,107,5,14,32,14,173,630001,104.18.17.112,-
169.197.141.229,September 16 2024 4:41:18 AM EDT,New York - US,Up,200,26,1,15,33,13,88,630001,104.18.16.112,-
104.236.114.81,September 16 2024 4:36:04 AM EDT,New York - US,Up,200,21,23,24,38,10,117,630001,104.18.16.112,-
66.165.251.146,September 16 2024 4:30:50 AM EDT,New York - US,Up,200,28,2,22,30,13,95,630001,104.18.16.112,-
66.165.233.146,September 16 2024 4:25:33 AM EDT,New York - US,Up,200,51,2,9,31,13,106,630001,104.18.17.112,-
104.236.114.81,September 16 2024 4:20:16 AM EDT,New York - US,Up,200,25,2,13,35,20,95,630001,104.18.16.112,-
174.129.225.90,September 16 2024 4:20:16 AM EDT,Virginia - US,Up,200,27,3,8,65,17,120,630001,104.18.17.112,-
134.195.196.243,September 16 2024 4:20:16 AM EDT,Toronto - CA,Up,200,74,1,22,53,12,163,630001,104.18.16.112,-
64.235.50.24,September 16 2024 4:20:16 AM EDT,Las Vegas - US,Up,200,19,8,15,103,15,160,630001,104.18.16.112,-
45.58.47.160,September 16 2024 4:14:59 AM EDT,New York - US,Up,200,42,1,19,1442,13,1518,630001,104.18.17.112,-
104.236.16.22,September 16 2024 4:09:47 AM EDT,New York - US,Up,200,13,1,11,32,13,70,630003,104.18.16.112,-
66.165.251.146,September 16 2024 4:04:29 AM EDT,New York - US,Up,200,27,2,9,29,13,80,630003,104.18.16.112,-
172.96.165.98,September 16 2024 3:59:11 AM EDT,New York - US,Up,200,25,1,15,27,13,81,630003,104.18.16.112,-
172.96.165.98,September 16 2024 3:53:59 AM EDT,New York - US,Up,200,13,2,9,29,14,68,630003,104.18.16.112,-
198.211.100.169,September 16 2024 3:48:46 AM EDT,New York - US,Up,200,14,4,17,30,13,78,630003,104.18.17.112,-
207.244.104.49,September 16 2024 3:48:46 AM EDT,Virginia - US,Up,200,5,1,10,45,17,79,630003,104.18.16.112,-
165.22.238.144,September 16 2024 3:48:46 AM EDT,Toronto - CA,Up,200,7,3,13,39,13,75,630003,104.18.17.112,-
45.10.22.81,September 16 2024 3:48:46 AM EDT,Las Vegas - US,Up,200,13,9,17,131,14,184,630003,104.18.16.112,-
104.236.16.22,September 16 2024 3:43:34 AM EDT,New York - US,Up,200,12,2,10,33,13,70,630003,104.18.16.112,-
172.96.165.98,September 16 2024 3:38:21 AM EDT,New York - US,Up,200,26,2,11,29,13,81,630003,104.18.16.112,-
169.197.141.229,September 16 2024 3:33:06 AM EDT,New York - US,Up,200,12,1,10,31,13,67,630003,104.18.17.112,-
66.165.253.194,September 16 2024 3:27:52 AM EDT,New York - US,Up,200,51,2,12,34,12,111,630003,104.18.17.112,-
198.211.100.169,September 16 2024 3:22:36 AM EDT,New York - US,Up,200,13,3,15,29,13,74,630003,104.18.16.112,-
66.165.253.194,September 16 2024 3:17:22 AM EDT,New York - US,Up,200,54,2,10,40,13,119,630003,104.18.16.112,-
131.153.220.98,September 16 2024 3:17:22 AM EDT,Virginia - US,Up,200,6,1,19,58,15,100,630003,104.18.17.112,-
134.195.196.243,September 16 2024 3:17:22 AM EDT,Toronto - CA,Up,200,29,1,12,54,12,108,630003,104.18.16.112,-
64.235.50.24,September 16 2024 3:17:22 AM EDT,Las Vegas - US,Up,200,24,7,16,106,17,170,630003,104.18.17.112,-
172.96.165.98,September 16 2024 3:12:05 AM EDT,New York - US,Up,200,12,1,9,81,13,117,630003,104.18.17.112,-
198.211.100.169,September 16 2024 3:06:52 AM EDT,New York - US,Up,200,25,1,14,38,18,97,629997,104.18.17.112,-
172.96.165.98,September 16 2024 3:01:40 AM EDT,New York - US,Up,200,24,2,9,35,14,84,629997,104.18.17.112,-
66.165.253.194,September 16 2024 2:56:22 AM EDT,New York - US,Up,200,52,2,21,32,13,120,629997,104.18.16.112,-
209.151.153.107,September 16 2024 2:51:09 AM EDT,New York - US,Up,200,8,2,10,29,16,65,629997,104.18.17.112,-
209.151.153.107,September 16 2024 2:45:57 AM EDT,New York - US,Up,200,4,2,10,36,14,66,629997,104.18.17.112,-
207.244.103.237,September 16 2024 2:45:57 AM EDT,Virginia - US,Up,200,4,2,10,26,12,54,629997,104.18.17.112,-
172.105.0.109,September 16 2024 2:45:57 AM EDT,Toronto - CA,Up,200,212,1,8,36,13,270,629997,104.18.16.112,-
45.10.22.81,September 16 2024 2:45:57 AM EDT,Las Vegas - US,Up,200,12,9,18,48,13,100,629997,104.18.17.112,-
104.236.16.22,September 16 2024 2:40:43 AM EDT,New York - US,Up,200,11,1,11,39,13,76,629997,104.18.16.112,-
104.236.16.22,September 16 2024 2:35:30 AM EDT,New York - US,Up,200,12,1,11,34,30,88,629997,104.18.17.112,-
104.236.16.22,September 16 2024 2:30:17 AM EDT,New York - US,Up,200,14,2,14,34,14,78,629997,104.18.17.112,-
45.58.47.160,September 16 2024 2:25:04 AM EDT,New York - US,Up,200,45,3,20,35,13,116,629997,104.18.16.112,-
172.96.165.98,September 16 2024 2:19:51 AM EDT,New York - US,Up,200,24,1,13,37,16,91,629997,104.18.16.112,-
66.165.251.146,September 16 2024 2:14:34 AM EDT,New York - US,Up,200,27,1,11,33,13,85,629997,104.18.16.112,-
75.101.151.107,September 16 2024 2:14:34 AM EDT,Virginia - US,Up,200,8,2,9,65,17,101,629997,104.18.17.112,-
134.195.196.243,September 16 2024 2:14:34 AM EDT,Toronto - CA,Up,200,69,1,20,57,14,161,629997,104.18.17.112,-
64.235.50.24,September 16 2024 2:14:34 AM EDT,Las Vegas - US,Up,200,21,8,16,124,14,183,629997,104.18.16.112,-
209.151.153.107,September 16 2024 2:09:20 AM EDT,New York - US,Up,200,9,2,10,1660,15,1696,629997,104.18.16.112,-
209.151.153.107,September 16 2024 2:04:02 AM EDT,New York - US,Up,200,8,1,10,32,15,66,629994,104.18.17.112,-
169.197.141.229,September 16 2024 1:58:45 AM EDT,New York - US,Up,200,22,1,13,31,14,81,629994,104.18.17.112,-
66.165.253.194,September 16 2024 1:53:27 AM EDT,New York - US,Up,200,51,2,15,31,13,112,629994,104.18.17.112,-
198.211.100.169,September 16 2024 1:48:07 AM EDT,New York - US,Up,200,12,2,12,47,25,98,629994,104.18.16.112,-
104.236.16.22,September 16 2024 1:42:48 AM EDT,New York - US,Up,200,13,1,10,36,64,124,629994,104.18.16.112,-
174.129.225.90,September 16 2024 1:42:48 AM EDT,Virginia - US,Up,200,64,1,8,46,12,131,629994,104.18.17.112,-
172.105.0.109,September 16 2024 1:42:48 AM EDT,Toronto - CA,Up,200,205,1,9,37,12,264,629994,104.18.16.112,-
64.235.50.24,September 16 2024 1:42:48 AM EDT,Las Vegas - US,Up,200,25,8,19,52,16,120,629994,104.18.16.112,-
66.165.233.146,September 16 2024 1:37:32 AM EDT,New York - US,Up,200,51,3,9,39,13,115,629994,104.18.16.112,-
66.165.251.146,September 16 2024 1:32:15 AM EDT,New York - US,Up,200,28,2,24,33,13,100,629994,104.18.17.112,-
169.197.141.229,September 16 2024 1:26:56 AM EDT,New York - US,Up,200,28,5,16,35,19,104,629994,104.18.17.112,-
66.165.253.194,September 16 2024 1:21:37 AM EDT,New York - US,Up,200,51,1,9,37,16,114,629994,104.18.16.112,-
172.96.165.98,September 16 2024 1:16:19 AM EDT,New York - US,Up,200,23,1,9,31,13,77,629994,104.18.16.112,-
169.197.141.229,September 16 2024 1:10:57 AM EDT,New York - US,Up,200,25,1,10,29,15,80,629994,104.18.17.112,-
207.244.103.237,September 16 2024 1:10:57 AM EDT,Virginia - US,Up,200,3,2,43,67,14,129,629994,104.18.17.112,-
134.195.196.243,September 16 2024 1:10:57 AM EDT,Toronto - CA,Up,200,5,1,9,57,13,85,629994,104.18.17.112,-
64.235.50.24,September 16 2024 1:10:57 AM EDT,Las Vegas - US,Up,200,11,8,19,207,13,258,629994,104.18.16.112,-
169.197.141.229,September 16 2024 1:05:33 AM EDT,New York - US,Up,200,23,2,10,1869,12,1916,629994,104.18.16.112,-
172.96.165.98,September 16 2024 1:00:17 AM EDT,New York - US,Up,200,24,2,11,32,13,82,629993,104.18.16.112,-
45.58.47.160,September 16 2024 12:54:56 AM EDT,New York - US,Up,200,92,3,14,37,14,160,629993,104.18.16.112,-
45.58.47.160,September 16 2024 12:49:34 AM EDT,New York - US,Up,200,63,3,19,39,11,135,629993,104.18.17.112,-
66.165.251.146,September 16 2024 12:44:17 AM EDT,New York - US,Up,200,28,2,23,32,13,98,629993,104.18.16.112,-
169.197.141.229,September 16 2024 12:39:02 AM EDT,New York - US,Up,200,24,1,10,38,13,86,629993,104.18.17.112,-
23.105.39.121,September 16 2024 12:39:02 AM EDT,Virginia - US,Up,200,4,1,17,33,14,69,629993,104.18.17.112,-
134.195.196.243,September 16 2024 12:39:02 AM EDT,Toronto - CA,Up,200,12,1,21,58,13,105,629993,104.18.16.112,-
45.10.22.81,September 16 2024 12:39:02 AM EDT,Las Vegas - US,Up,200,15,8,20,54,14,112,629993,104.18.17.112,-
104.236.16.22,September 16 2024 12:33:50 AM EDT,New York - US,Up,200,13,1,11,29,14,69,629993,104.18.16.112,-
209.151.153.107,September 16 2024 12:28:40 AM EDT,New York - US,Up,200,7,2,11,35,14,69,629993,104.18.16.112,-
66.165.233.146,September 16 2024 12:23:27 AM EDT,New York - US,Up,200,28,2,11,31,14,86,629993,104.18.17.112,-
66.165.233.146,September 16 2024 12:18:15 AM EDT,New York - US,Up,200,50,2,13,44,16,126,629993,104.18.16.112,-
66.165.251.146,September 16 2024 12:13:03 AM EDT,New York - US,Up,200,32,5,12,37,13,99,629993,104.18.17.112,-
209.151.153.107,September 16 2024 12:07:51 AM EDT,New York - US,Up,200,5,1,10,43,17,77,629993,104.18.16.112,-
207.244.97.125,September 16 2024 12:07:51 AM EDT,Virginia - US,Up,200,6,1,16,122,16,162,629993,104.18.17.112,-
162.223.228.142,September 16 2024 12:07:51 AM EDT,Toronto - CA,Up,200,74,11,18,57,15,175,629993,104.18.17.112,-
45.10.22.81,September 16 2024 12:07:51 AM EDT,Las Vegas - US,Up,200,13,9,20,544,14,600,629993,104.18.17.112,-
66.165.253.194,September 16 2024 12:02:38 AM EDT,New York - US,Up,200,53,3,9,1522,14,1601,629993,104.18.17.112,-
172.96.165.98,September 15 2024 11:57:24 PM EDT,New York - US,Up,200,25,2,12,43,14,96,629996,104.18.16.112,-
198.211.100.169,September 15 2024 11:52:17 PM EDT,New York - US,Up,200,12,2,11,36,14,75,629996,104.18.17.112,-
169.197.141.229,September 15 2024 11:47:06 PM EDT,New York - US,Up,200,24,1,11,32,14,82,629996,104.18.17.112,-
198.211.100.169,September 15 2024 11:41:56 PM EDT,New York - US,Up,200,14,2,10,33,14,73,629996,104.18.17.112,-
104.236.114.81,September 15 2024 11:36:46 PM EDT,New York - US,Up,200,27,2,16,81,2,128,629996,104.18.17.112,-
207.244.104.233,September 15 2024 11:36:46 PM EDT,Virginia - US,Up,200,4,2,11,43,17,77,629996,104.18.16.112,-
165.22.238.144,September 15 2024 11:36:46 PM EDT,Toronto - CA,Up,200,8,2,9,61,13,93,629996,104.18.16.112,-
45.10.22.81,September 15 2024 11:36:46 PM EDT,Las Vegas - US,Up,200,13,9,17,124,16,179,629996,104.18.17.112,-
66.165.251.146,September 15 2024 11:31:40 PM EDT,New York - US,Up,200,29,2,24,40,16,112,629996,104.18.16.112,-
104.236.16.22,September 15 2024 11:26:29 PM EDT,New York - US,Up,200,26,1,10,33,15,86,629996,104.18.16.112,-
45.58.47.160,September 15 2024 11:21:20 PM EDT,New York - US,Up,200,43,4,18,62,7,134,629996,104.18.16.112,-
66.165.253.194,September 15 2024 11:16:04 PM EDT,New York - US,Up,200,84,1,8,50,14,158,629996,104.18.16.112,-
66.165.233.146,September 15 2024 11:10:54 PM EDT,New York - US,Up,200,54,1,24,36,17,133,629996,104.18.17.112,-
66.165.233.146,September 15 2024 11:05:44 PM EDT,New York - US,Up,200,49,2,9,43,15,118,629996,104.18.16.112,-
23.105.39.121,September 15 2024 11:05:44 PM EDT,Virginia - US,Up,200,11,2,14,68,16,111,629996,104.18.16.112,-
162.223.228.142,September 15 2024 11:05:44 PM EDT,Toronto - CA,Up,200,20,11,18,51,15,115,629996,104.18.17.112,-
45.10.22.81,September 15 2024 11:05:44 PM EDT,Las Vegas - US,Up,200,17,8,20,129,14,188,629996,104.18.16.112,-
198.211.100.169,September 15 2024 11:00:29 PM EDT,New York - US,Up,200,14,1,11,3014,16,3057,629996,104.18.16.112,-
104.236.114.81,September 15 2024 10:55:18 PM EDT,New York - US,Up,200,13,1,12,39,15,81,629997,104.18.17.112,-
45.58.47.160,September 15 2024 10:50:06 PM EDT,New York - US,Up,200,42,2,16,54,12,126,629997,104.18.16.112,-
66.165.251.146,September 15 2024 10:44:52 PM EDT,New York - US,Up,200,27,2,11,47,19,106,629997,104.18.16.112,-
45.58.47.160,September 15 2024 10:39:40 PM EDT,New York - US,Up,200,66,2,22,44,13,147,629997,104.18.17.112,-
66.165.233.146,September 15 2024 10:34:28 PM EDT,New York - US,Up,200,26,3,13,37,15,94,629997,104.18.16.112,-
23.105.39.121,September 15 2024 10:34:28 PM EDT,Virginia - US,Up,200,4,2,12,58,15,91,629997,104.18.17.112,-
159.203.37.151,September 15 2024 10:34:28 PM EDT,Toronto - CA,Up,200,44,1,11,46,13,116,629997,104.18.16.112,-
64.235.50.24,September 15 2024 10:34:28 PM EDT,Las Vegas - US,Up,200,11,7,18,137,15,188,629997,104.18.17.112,-
66.165.253.194,September 15 2024 10:29:17 PM EDT,New York - US,Up,200,67,2,8,37,16,130,629997,104.18.17.112,-
104.236.16.22,September 15 2024 10:24:00 PM EDT,New York - US,Up,200,25,1,13,31,19,89,629997,104.18.17.112,-
66.165.233.146,September 15 2024 10:18:47 PM EDT,New York - US,Up,200,52,2,10,49,16,129,629997,104.18.17.112,-
66.165.253.194,September 15 2024 10:13:36 PM EDT,New York - US,Up,200,52,2,13,54,18,139,629997,104.18.17.112,-
104.236.114.81,September 15 2024 10:08:26 PM EDT,New York - US,Up,200,28,5,20,56,11,120,629997,104.18.16.112,-
66.165.233.146,September 15 2024 10:03:14 PM EDT,New York - US,Up,200,52,2,11,41,23,129,629997,104.18.17.112,-
23.105.39.121,September 15 2024 10:03:14 PM EDT,Virginia - US,Up,200,4,2,32,77,18,133,629997,104.18.17.112,-
172.105.0.109,September 15 2024 10:03:14 PM EDT,Toronto - CA,Up,200,290,1,11,70,13,385,629997,104.18.17.112,-
64.235.50.24,September 15 2024 10:03:14 PM EDT,Las Vegas - US,Up,200,25,8,17,121,15,186,629997,104.18.16.112,-
66.165.251.146,September 15 2024 9:58:01 PM EDT,New York - US,Up,200,25,2,21,1586,14,1648,629997,104.18.16.112,-
66.165.251.146,September 15 2024 9:52:43 PM EDT,New York - US,Up,200,27,2,22,35,13,99,629999,104.18.17.112,-
172.96.165.98,September 15 2024 9:47:33 PM EDT,New York - US,Up,200,27,3,17,44,25,116,629999,104.18.17.112,-
45.58.47.160,September 15 2024 9:42:21 PM EDT,New York - US,Up,200,42,3,19,45,16,125,629999,104.18.16.112,-
66.165.253.194,September 15 2024 9:37:11 PM EDT,New York - US,Up,200,53,1,9,50,17,131,629999,104.18.17.112,-
172.96.165.98,September 15 2024 9:32:03 PM EDT,New York - US,Up,200,23,1,87,43,14,168,629999,104.18.17.112,-
174.129.225.90,September 15 2024 9:32:03 PM EDT,Virginia - US,Up,200,45,2,11,50,18,126,629999,104.18.17.112,-
134.195.196.243,September 15 2024 9:32:03 PM EDT,Toronto - CA,Up,200,25,1,22,43,13,104,629999,104.18.16.112,-
64.235.50.24,September 15 2024 9:32:03 PM EDT,Las Vegas - US,Up,200,10,8,16,109,17,160,629999,104.18.17.112,-
66.165.233.146,September 15 2024 9:26:54 PM EDT,New York - US,Up,200,64,2,12,56,14,148,629999,104.18.17.112,-
45.58.47.160,September 15 2024 9:21:46 PM EDT,New York - US,Up,200,42,31,51,54,43,221,629999,104.18.17.112,-
198.211.100.169,September 15 2024 9:16:39 PM EDT,New York - US,Up,200,14,2,12,54,19,101,629999,104.18.16.112,-
172.96.165.98,September 15 2024 9:11:28 PM EDT,New York - US,Up,200,14,1,12,163,15,205,629999,104.18.16.112,-
198.211.100.169,September 15 2024 9:06:15 PM EDT,New York - US,Up,200,14,2,11,49,14,90,629999,104.18.16.112,-
45.58.47.160,September 15 2024 9:01:05 PM EDT,New York - US,Up,200,43,3,24,50,16,137,629999,104.18.17.112,-
207.244.97.125,September 15 2024 9:01:05 PM EDT,Virginia - US,Up,200,6,1,13,94,18,133,629999,104.18.17.112,-
159.203.37.151,September 15 2024 9:01:05 PM EDT,Toronto - CA,Up,200,46,2,11,73,13,145,629999,104.18.17.112,-
64.235.50.24,September 15 2024 9:01:05 PM EDT,Las Vegas - US,Up,200,26,9,25,118,19,197,629999,104.18.17.112,-
172.96.165.98,September 15 2024 8:55:52 PM EDT,New York - US,Up,200,13,1,11,1582,18,1626,629999,104.18.17.112,-
66.165.251.146,September 15 2024 8:50:44 PM EDT,New York - US,Up,200,27,2,14,73,17,133,629992,104.18.16.112,-
172.96.165.98,September 15 2024 8:45:35 PM EDT,New York - US,Up,200,14,2,12,36,14,78,629992,104.18.16.112,-
45.58.47.160,September 15 2024 8:40:25 PM EDT,New York - US,Up,200,49,18,57,41,19,185,629992,104.18.16.112,-
209.151.153.107,September 15 2024 8:35:16 PM EDT,New York - US,Up,200,10,1,11,53,21,96,629992,104.18.17.112,-
66.165.233.146,September 15 2024 8:30:04 PM EDT,New York - US,Up,200,49,1,14,41,16,122,629992,104.18.16.112,-
207.244.103.237,September 15 2024 8:30:04 PM EDT,Virginia - US,Up,200,6,4,16,54,30,111,629992,104.18.17.112,-
134.195.196.243,September 15 2024 8:30:04 PM EDT,Toronto - CA,Up,200,11,1,15,63,14,105,629992,104.18.17.112,-
64.235.50.24,September 15 2024 8:30:04 PM EDT,Las Vegas - US,Up,200,32,18,21,112,13,196,629992,104.18.17.112,-
198.211.100.169,September 15 2024 8:24:56 PM EDT,New York - US,Up,200,13,1,15,67,15,111,629992,104.18.16.112,-
169.197.141.229,September 15 2024 8:19:45 PM EDT,New York - US,Up,200,23,1,11,63,13,111,629992,104.18.17.112,-
172.96.165.98,September 15 2024 8:14:38 PM EDT,New York - US,Up,200,25,2,12,48,21,108,629992,104.18.16.112,-
198.211.100.169,September 15 2024 8:09:25 PM EDT,New York - US,Up,200,13,2,15,39,14,83,629992,104.18.17.112,-
66.165.253.194,September 15 2024 8:04:15 PM EDT,New York - US,Up,200,80,2,26,55,15,179,629992,104.18.17.112,-
45.58.47.160,September 15 2024 7:59:05 PM EDT,New York - US,Up,200,42,3,18,42,17,122,629992,104.18.17.112,-
131.153.220.98,September 15 2024 7:59:05 PM EDT,Virginia - US,Up,200,7,1,9,84,15,116,629992,104.18.16.112,-
134.195.196.243,September 15 2024 7:59:05 PM EDT,Toronto - CA,Up,200,26,1,13,65,15,120,629992,104.18.17.112,-
64.235.50.24,September 15 2024 7:59:05 PM EDT,Las Vegas - US,Up,200,25,9,17,115,15,181,629992,104.18.17.112,-
198.211.100.169,September 15 2024 7:53:57 PM EDT,New York - US,Up,200,12,2,11,61,15,101,629992,104.18.17.112,-
66.165.233.146,September 15 2024 7:48:48 PM EDT,New York - US,Up,200,27,4,13,48,15,107,630000,104.18.17.112,-
104.236.16.22,September 15 2024 7:43:37 PM EDT,New York - US,Up,200,13,2,15,46,15,91,630000,104.18.16.112,-
198.211.100.169,September 15 2024 7:38:26 PM EDT,New York - US,Up,200,13,1,15,42,19,90,630000,104.18.16.112,-
66.165.253.194,September 15 2024 7:33:15 PM EDT,New York - US,Up,200,84,2,9,46,22,163,630000,104.18.17.112,-
104.236.16.22,September 15 2024 7:28:04 PM EDT,New York - US,Up,200,13,2,12,51,17,95,630000,104.18.17.112,-
207.244.97.125,September 15 2024 7:28:04 PM EDT,Virginia - US,Up,200,5,2,16,56,15,94,630000,104.18.17.112,-
159.203.37.151,September 15 2024 7:28:04 PM EDT,Toronto - CA,Up,200,36,1,10,46,13,106,630000,104.18.16.112,-
64.235.50.24,September 15 2024 7:28:04 PM EDT,Las Vegas - US,Up,200,13,11,19,128,17,188,630000,104.18.16.112,-
198.211.100.169,September 15 2024 7:22:53 PM EDT,New York - US,Up,200,14,2,13,35,15,79,630000,104.18.16.112,-
66.165.253.194,September 15 2024 7:17:43 PM EDT,New York - US,Up,200,52,3,21,58,23,157,630000,104.18.16.112,-
104.236.16.22,September 15 2024 7:12:33 PM EDT,New York - US,Up,200,14,2,12,55,15,98,630000,104.18.17.112,-
66.165.253.194,September 15 2024 7:07:22 PM EDT,New York - US,Up,200,51,1,12,47,24,136,630000,104.18.17.112,-
169.197.141.229,September 15 2024 7:02:12 PM EDT,New York - US,Up,200,29,1,15,53,16,114,630000,104.18.17.112,-
198.211.100.169,September 15 2024 6:56:59 PM EDT,New York - US,Up,200,13,1,13,41,14,82,630000,104.18.16.112,-
207.244.104.199,September 15 2024 6:56:59 PM EDT,Virginia - US,Up,200,5,2,18,102,14,141,630000,104.18.16.112,-
172.105.0.109,September 15 2024 6:56:59 PM EDT,Toronto - CA,Up,200,302,1,10,74,14,401,630000,104.18.17.112,-
64.235.50.24,September 15 2024 6:56:59 PM EDT,Las Vegas - US,Up,200,29,9,22,135,14,209,630000,104.18.17.112,-
66.165.233.146,September 15 2024 6:51:51 PM EDT,New York - US,Up,200,57,3,13,1495,14,1582,630000,104.18.16.112,-
104.236.114.81,September 15 2024 6:46:37 PM EDT,New York - US,Up,200,14,4,20,45,22,105,629992,104.18.17.112,-
169.197.141.229,September 15 2024 6:41:28 PM EDT,New York - US,Up,200,30,3,15,45,24,118,629992,104.18.16.112,-
104.236.114.81,September 15 2024 6:36:17 PM EDT,New York - US,Up,200,16,5,14,51,16,102,629992,104.18.16.112,-
66.165.233.146,September 15 2024 6:31:04 PM EDT,New York - US,Up,200,50,3,10,85,16,164,629992,104.18.17.112,-
66.165.251.146,September 15 2024 6:25:53 PM EDT,New York - US,Up,200,26,2,10,65,21,124,629992,104.18.17.112,-
207.244.104.199,September 15 2024 6:25:53 PM EDT,Virginia - US,Up,200,4,2,11,36,15,68,629992,104.18.16.112,-
159.203.37.151,September 15 2024 6:25:53 PM EDT,Toronto - CA,Up,200,44,2,16,56,12,130,629992,104.18.16.112,-
64.235.50.24,September 15 2024 6:25:53 PM EDT,Las Vegas - US,Up,200,28,8,20,54,17,128,629992,104.18.17.112,-
104.236.16.22,September 15 2024 6:20:41 PM EDT,New York - US,Up,200,15,2,9,39,15,81,629992,104.18.16.112,-
104.236.16.22,September 15 2024 6:14:19 PM EDT,New York - US,Up,200,15,3,12,38,15,83,629992,104.18.17.112,-
198.211.100.169,September 15 2024 6:09:07 PM EDT,New York - US,Up,200,15,1,12,38,15,81,629992,104.18.16.112,-
198.211.100.169,September 15 2024 6:03:55 PM EDT,New York - US,Up,200,28,1,12,94,23,158,629992,104.18.17.112,-
172.96.165.98,September 15 2024 5:58:41 PM EDT,New York - US,Up,200,15,1,12,41,14,84,629992,104.18.17.112,-
209.151.153.107,September 15 2024 5:53:29 PM EDT,New York - US,Up,200,8,2,11,62,13,96,629992,104.18.17.112,-
23.105.39.121,September 15 2024 5:53:29 PM EDT,Virginia - US,Up,200,5,1,14,65,15,100,629992,104.18.16.112,-
172.105.0.109,September 15 2024 5:53:29 PM EDT,Toronto - CA,Up,200,200,1,8,72,13,294,629992,104.18.17.112,-
64.235.50.24,September 15 2024 5:53:29 PM EDT,Las Vegas - US,Up,200,14,10,20,135,14,193,629992,104.18.17.112,-
45.58.47.160,September 15 2024 5:48:15 PM EDT,New York - US,Up,200,91,4,16,1341,17,1469,629992,104.18.16.112,-
104.236.114.81,September 15 2024 5:43:04 PM EDT,New York - US,Up,200,25,1,12,98,14,150,630003,104.18.16.112,-
66.165.251.146,September 15 2024 5:37:50 PM EDT,New York - US,Up,200,13,2,8,36,15,74,630003,104.18.16.112,-
169.197.141.229,September 15 2024 5:32:37 PM EDT,New York - US,Up,200,24,0,9,38,15,86,630003,104.18.16.112,-
45.58.47.160,September 15 2024 5:27:19 PM EDT,New York - US,Up,200,43,3,18,39,17,121,630003,104.18.17.112,-
198.211.100.169,September 15 2024 5:22:08 PM EDT,New York - US,Up,200,14,2,12,43,25,96,630003,104.18.16.112,-
131.153.220.98,September 15 2024 5:22:08 PM EDT,Virginia - US,Up,200,12,1,19,46,12,90,630003,104.18.17.112,-
172.105.0.109,September 15 2024 5:22:08 PM EDT,Toronto - CA,Up,200,209,1,8,67,14,299,630003,104.18.17.112,-
45.10.22.81,September 15 2024 5:22:08 PM EDT,Las Vegas - US,Up,200,13,8,21,53,14,109,630003,104.18.16.112,-
45.58.47.160,September 15 2024 5:16:58 PM EDT,New York - US,Up,200,42,8,22,74,11,157,630003,104.18.17.112,-
169.197.141.229,September 15 2024 5:11:47 PM EDT,New York - US,Up,200,24,1,12,43,16,96,630003,104.18.16.112,-
169.197.141.229,September 15 2024 5:06:35 PM EDT,New York - US,Up,200,24,3,21,85,29,162,630003,104.18.16.112,-
209.151.153.107,September 15 2024 5:01:27 PM EDT,New York - US,Up,200,10,1,9,40,16,77,630003,104.18.16.112,-
66.165.253.194,September 15 2024 4:56:11 PM EDT,New York - US,Up,200,52,3,23,67,18,163,630003,104.18.17.112,-
104.236.16.22,September 15 2024 4:51:02 PM EDT,New York - US,Up,200,25,3,13,46,23,111,630003,104.18.16.112,-
207.244.103.237,September 15 2024 4:51:02 PM EDT,Virginia - US,Up,200,5,1,13,91,14,124,630003,104.18.17.112,-
162.223.228.142,September 15 2024 4:51:02 PM EDT,Toronto - CA,Up,200,6,12,18,60,15,111,630003,104.18.16.112,-
45.10.22.81,September 15 2024 4:51:02 PM EDT,Las Vegas - US,Up,200,12,9,20,132,19,192,630003,104.18.16.112,-
169.197.141.229,September 15 2024 4:45:45 PM EDT,New York - US,Up,200,23,2,9,1568,13,1615,630003,104.18.16.112,-
198.211.100.169,September 15 2024 4:40:35 PM EDT,New York - US,Up,200,25,1,12,61,14,113,630001,104.18.16.112,-
